2682;F60.4;0;N;S;Personalidade histrionica;Personalidade histriônica;5
2683;F60.5;0;N;S;Personalidade anancastica;Personalidade anancástica;5
2684;F60.6;0;N;S;Personalidade ansiosa;Personalidade ansiosa [esquiva];5
2685;F60.7;0;N;S;Personalidade dependente;Personalidade dependente;5
2686;F60.8;0;N;S;Outr transt especificos da personalidade;Outros transtornos específicos da personalidade;5
2687;F60.9;0;N;S;Transt NE da personalidade;Transtorno não especificado da personalidade;5
2688;F61;0;S;S;Transt mistos personal outr transt personal;Transtornos mistos da personalidade e outros transtornos da personalidade;5
2689;F62;0;S;N;Modif durad pers n atrib lesao doenc cerebr;Modif durad pers n atrib lesao doenc cerebr;5
2690;F62.0;0;N;S;Modif durad personalid apos exper catastr;Modificação duradoura da personalidade após uma experiência catastrófica;5
2691;F62.1;0;N;S;Modif durad personalid apos doenc psiquiatr;Modificação duradoura da personalidade após doença psiquiátrica;5
2692;F62.8;0;N;S;Outr modificacoes duradouras personalidade;Outras modificações duradouras da personalidade;5
2693;F62.9;0;N;S;Modificacao duradoura da personalidade NE;Modificação duradoura da personalidade, não especificada;5
2694;F63;0;S;N;Transt dos habitos e dos impulsos;Transt dos habitos e dos impulsos;5
2695;F63.0;0;N;S;Jogo patologico;Jogo patológico;5
2696;F63.1;0;N;S;Piromania;Piromania;5
2697;F63.2;0;N;S;Roubo patologico;Roubo patológico [cleptomania];5
2698;F63.3;0;N;S;Tricotilomania;Tricotilomania;5
2699;F63.8;0;N;S;Outr transt dos habitos e dos impulsos;Outros transtornos dos hábitos e dos impulsos;5
2700;F63.9;0;N;S;Transt dos habitos e impulsos NE;Transtorno dos hábitos e impulsos, não especificado;5
2701;F64;0;S;N;Transt da identidade sexual;Transt da identidade sexual;5
2702;F64.0;0;N;S;Transexualismo;Transexualismo;5
2703;F64.1;0;N;S;Travestismo bivalente;Travestismo bivalente;5
2704;F64.2;0;N;S;Transt de identidade sexual na infancia;Transtorno de identidade sexual na infância;5
2705;F64.8;0;N;S;Outr transt da identidade sexual;Outros transtornos da identidade sexual;5
2706;F64.9;0;N;S;Transt NE da identidade sexual;Transtorno não especificado da identidade sexual;5
2707;F65;0;S;N;Transt da preferencia sexual;Transt da preferencia sexual;5
2708;F65.0;0;N;S;Fetichismo;Fetichismo;5
2709;F65.1;0;N;S;Travestismo fetichista;Travestismo fetichista;5
2710;F65.2;0;N;S;Exibicionismo;Exibicionismo;5
2711;F65.3;0;N;S;Voyeurismo;Voyeurismo;5
2712;F65.4;0;N;S;Pedofilia;Pedofilia;5
2713;F65.5;0;N;S;Sadomasoquismo;Sadomasoquismo;5
2714;F65.6;0;N;S;Transt mult da preferencia sexual;Transtornos múltiplos da preferência sexual;5
2715;F65.8;0;N;S;Outr transt da preferencia sexual;Outros transtornos da preferência sexual;5
2716;F65.9;0;N;S;Transt da preferencia sexual NE;Transtorno da preferência sexual, não especificado;5
2717;F66;0;S;N;Transt psic comp assoc desenv sex e orient;Transt psic comp assoc desenv sex e orient;5
2718;F66.0;0;N;S;Transt da maturacao sexual;Transtorno da maturação sexual;5
2719;F66.1;0;N;S;Orientacao sexual egodistonica;Orientação sexual egodistônica;5
2720;F66.2;0;N;S;Transt do relacionamento sexual;Transtorno do relacionamento sexual;5
2721;F66.8;0;N;S;Outr transt do desenvolv psicossexual;Outros transtornos do desenvolvimento psicossexual;5
2722;F66.9;0;N;S;Transt do desenvolv sexual NE;Transtorno do desenvolvimento sexual, não especificado;5
2723;F68;0;S;N;Outr transt personalidade e comport adulto;Outr transt personalidade e comport adulto;5
2724;F68.0;0;N;S;Sint fisicos aument p/fatores psicologicos;Sintomas físicos aumentados por fatores psicológicos;5
2725;F68.1;0;N;S;Prod delib ou simul sint incapac fisic psic;Produção deliberada ou simulação de sintomas ou de incapacidades, físicas ou psicológicas [transtorno factício];5
2726;F68.8;0;N;S;Outr transt espec personal e comport adulto;Outros transtornos especificados da personalidade e do comportamento do adulto;5
2727;F69;0;S;S;Transt personalidade e comport adulto NE;Transtorno da personalidade e do comportamento do adulto, não especificado;5
2728;F70;0;S;N;Retardo mental leve;Retardo mental leve;5
2729;F70.0;0;N;S;Mencao ausencia de ou compr minimo comport;Retardo mental leve - menção de ausência de ou de comprometimento mínimo do comportamento;5
2730;F70.1;0;N;S;Compr signif comport req vigilancia ou trat;Retardo mental leve - comprometimento significativo do comportamento, requerendo vigilância ou tratamento;5
2731;F70.8;0;N;S;Outr comprometimentos do comport;Retardo mental leve - outros comprometimentos do comportamento;5
2732;F70.9;0;N;S;S/mencao de compr do comport;Retardo mental leve - sem menção de comprometimento do comportamento;5
2733;F71;0;S;N;Retardo mental moderado;Retardo mental moderado;5
2734;F71.0;0;N;S;Mencao ausencia de ou compr minimo comport;Retardo mental moderado - menção de ausência de ou de comprometimento mínimo do comportamento;5
2735;F71.1;0;N;S;Compr signif comport req vigilancia ou trat;Retardo mental moderado - comprometimento significativo do comportamento, requerendo vigilância ou tratamento;5
2736;F71.8;0;N;S;Outr comprometimentos do comport;Retardo mental moderado - outros comprometimentos do comportamento;5
2737;F71.9;0;N;S;S/mencao de compr do comport;Retardo mental moderado - sem menção de comprometimento do comportamento;5
2738;F72;0;S;N;Retardo mental grave;Retardo mental grave;5
2739;F72.0;0;N;S;Mencao ausencia de ou compr minimo comport;Retardo mental grave - menção de ausência de ou de comprometimento mínimo do comportamento;5
2740;F72.1;0;N;S;Compr signif comport req vigilancia ou trat;Retardo mental grave - comprometimento significativo do comportamento, requerendo vigilância ou tratamento;5
2741;F72.8;0;N;S;Outr comprometimentos do comport;Retardo mental grave - outros comprometimentos do comportamento;5
2742;F72.9;0;N;S;S/mencao de compr do comport;Retardo mental grave - sem menção de comprometimento do comportamento;5
2743;F73;0;S;N;Retardo mental profundo;Retardo mental profundo;5
2744;F73.0;0;N;S;Mencao ausencia de ou compr minimo comport;Retardo mental profundo - menção de ausência de ou de comprometimento mínimo do comportamento;5
2745;F73.1;0;N;S;Compr signif comport req vigilancia ou trat;Retardo mental profundo - comprometimento significativo do comportamento, requerendo vigilância ou tratamento;5
2746;F73.8;0;N;S;Outr comprometimentos do comport;Retardo mental profundo - outros comprometimentos do comportamento;5
2747;F73.9;0;N;S;S/mencao de compr do comport;Retardo mental profundo - sem menção de comprometimento do comportamento;5
2748;F78;0;S;N;Outr retardo mental;Outr retardo mental;5
2749;F78.0;0;N;S;Mencao ausencia de ou compr minimo comport;Outro retardo mental - menção de ausência de ou de comprometimento mínimo do comportamento;5
2750;F78.1;0;N;S;Compr signif comport req vigilancia ou trat;Outro retardo mental - comprometimento significativo do comportamento, requerendo vigilância ou tratamento;5
2751;F78.8;0;N;S;Outr comprometimentos do comport;Outro retardo mental - outros comprometimentos do comportamento;5
2752;F78.9;0;N;S;S/mencao de compr do comport;Outro retardo mental - sem menção de comprometimento do comportamento;5
2753;F79;0;S;N;Retardo mental NE;Retardo mental NE;5
2754;F79.0;0;N;S;Mencao ausencia de ou compr minimo comport;Retardo mental não especificado - menção de ausência de ou de comprometimento mínimo do comportamento;5
2755;F79.1;0;N;S;Compr signif comport req vigilancia ou trat;Retardo mental não especificado - comprometimento significativo do comportamento, requerendo vigilância ou tratamento;5
2756;F79.8;0;N;S;Outr comprometimentos do comport;Retardo mental não especificado - outros comprometimentos do comportamento;5
2757;F79.9;0;N;S;S/mencao de compr do comport;Retardo mental não especificado - sem menção de comprometimento do comportamento;5
2758;F80;0;S;N;Transt especificos desenvolv fala linguagem;Transt especificos desenvolv fala linguagem;5
2759;F80.0;0;N;S;Transt especifico da articulacao da fala;Transtorno específico da articulação da fala;5
2760;F80.1;0;N;S;Transt expressivo de linguagem;Transtorno expressivo de linguagem;5
2761;F80.2;0;N;S;Transt receptivo da linguagem;Transtorno receptivo da linguagem;5
2762;F80.3;0;N;S;Afasia adquir c/epilepsia;Afasia adquirida com epilepsia [síndrome de Landau-Kleffner];5
2763;F80.8;0;N;S;Outr transt desenvolv fala ou linguagem;Outros transtornos de desenvolvimento da fala ou da linguagem;5
2764;F80.9;0;N;S;Transt NE do desenvolv da fala ou linguagem;Transtorno não especificado do desenvolvimento da fala ou da linguagem;5
2765;F81;0;S;N;Transt especif desenvolv habilidade escolar;Transt especif desenvolv habilidade escolar;5
2766;F81.0;0;N;S;Transt especifico de leitura;Transtorno específico de leitura;5
2767;F81.1;0;N;S;Transt especifico da soletracao;Transtorno específico da soletração;5
2768;F81.2;0;N;S;Transt especifico habilidade em aritmetica;Transtorno específico da habilidade em aritmética;5
2769;F81.3;0;N;S;Transt misto de habilidades escolares;Transtorno misto de habilidades escolares;5
2770;F81.8;0;N;S;Outr transt do desenvolv habilidade escolar;Outros transtornos do desenvolvimento das habilidades escolares;5
2771;F81.9;0;N;S;Transt NE do desenvolv habilidades escolares;Transtorno não especificado do desenvolvimento das habilidades escolares;5
2772;F82;0;S;S;Transt especifico do desenvolv motor;Transtorno específico do desenvolvimento motor;5
2773;F83;0;S;S;Transt especificos misto do desenvolv;Transtornos específicos misto do desenvolvimento;5
2774;F84;0;S;N;Transt globais do desenvolv;Transt globais do desenvolv;5
2775;F84.0;0;N;S;Autismo infantil;Autismo infantil;5
2776;F84.1;0;N;S;Autismo atipico;Autismo atípico;5
2777;F84.2;0;N;S;Sindr de Rett;Síndrome de Rett;5
2778;F84.3;0;N;S;Outr transt desintegrativo da infancia;Outro transtorno desintegrativo da infância;5
2779;F84.4;0;N;S;Transt c/hipercin ass ret ment mov estereot;Transtorno com hipercinesia associada a retardo mental e a movimentos estereotipados;5
2780;F84.5;0;N;S;Sindr de Asperger;Síndrome de Asperger;5
2781;F84.8;0;N;S;Outr transt globais do desenvolv;Outros transtornos globais do desenvolvimento;5
2782;F84.9;0;N;S;Transt globais NE do desenvolv;Transtornos globais não especificados do desenvolvimento;5
2783;F88;0;S;S;Outr transt do desenvolv psicologico;Outros transtornos do desenvolvimento psicológico;5
2784;F89;0;S;S;Transt do desenvolv psicologico NE;Transtorno do desenvolvimento psicológico não especificado;5
2785;F90;0;S;N;Transt hipercineticos;Transt hipercineticos;5
2786;F90.0;0;N;S;Disturbios da atividade e da atencao;Distúrbios da atividade e da atenção;5
2787;F90.1;0;N;S;Transt hipercinetico de conduta;Transtorno hipercinético de conduta;5
2788;F90.8;0;N;S;Outr transt hipercineticos;Outros transtornos hipercinéticos;5
2789;F90.9;0;N;S;Transt hipercinetico NE;Transtorno hipercinético não especificado;5
2790;F91;0;S;N;Disturbios de conduta;Disturbios de conduta;5
2791;F91.0;0;N;S;Disturbio conduta restrito contexto familiar;Distúrbio de conduta restrito ao contexto familiar;5
2792;F91.1;0;N;S;Disturbio de conduta nao-socializado;Distúrbio de conduta não-socializado;5
2793;F91.2;0;N;S;Disturbio de conduta do tipo socializado;Distúrbio de conduta do tipo socializado;5
2794;F91.3;0;N;S;Disturbio desafiador e de oposicao;Distúrbio desafiador e de oposição;5
2795;F91.8;0;N;S;Outr transt de conduta;Outros transtornos de conduta;5
2796;F91.9;0;N;S;Transt de conduta NE;Transtorno de conduta não especificado;5
2797;F92;0;S;N;Transt mistos de conduta e das emocoes;Transt mistos de conduta e das emocoes;5
2798;F92.0;0;N;S;Disturbio depressivo de conduta;Distúrbio depressivo de conduta;5
2799;F92.8;0;N;S;Outr transt mistos da conduta e das emocoes;Outros transtornos mistos da conduta e das emoções;5
2800;F92.9;0;N;S;Transt misto da conduta e das emocoes NE;Transtorno misto da conduta e das emoções não especificado;5
2801;F93;0;S;N;Transt emocionais c/inicio especif infancia;Transt emocionais c/inicio especif infancia;5
2802;F93.0;0;N;S;Transt ligado a angustia de separacao;Transtorno ligado à angústia de separação;5
2803;F93.1;0;N;S;Transt fobico ansioso da infancia;Transtorno fóbico ansioso da infância;5
2804;F93.2;0;N;S;Disturbio de ansiedade social da infancia;Distúrbio de ansiedade social da infância;5
2805;F93.3;0;N;S;Transt de rivalidade entre irmaos;Transtorno de rivalidade entre irmãos;5
2806;F93.8;0;N;S;Outr transt emocionais da infancia;Outros transtornos emocionais da infância;5
2807;F93.9;0;N;S;Transt emocional da infancia NE;Transtorno emocional da infância não especificado;5
2808;F94;0;S;N;Transt func soc c/inicio infancia adolesc;Transt func soc c/inicio infancia adolesc;5
2809;F94.0;0;N;S;Mutismo eletivo;Mutismo eletivo;5
2810;F94.1;0;N;S;Disturbio reativo de vinculacao da infancia;Distúrbio reativo de vinculação da infância;5
2811;F94.2;0;N;S;Transt de fixacao da infancia c/desinibicao;Transtorno de fixação da infância, com desinibição;5
2812;F94.8;0;N;S;Outr transt do funcionamento social infancia;Outros transtornos do funcionamento social na infância;5
2813;F94.9;0;N;S;Transt do funcionamento social infancia NE;Transtorno do funcionamento social da infância não especificado;5
2814;F95;0;S;N;Tiques;Tiques;5
2815;F95.0;0;N;S;Tique transitorio;Tique transitório;5
2816;F95.1;0;N;S;Tique motor ou vocal cronico;Tique motor ou vocal crônico;5
2817;F95.2;0;N;S;Tiques vocais e motores mult combinados;Tiques vocais e motores múltiplos combinados [doença de Gilles de la Tourette];5
2818;F95.8;0;N;S;Outr tiques;Outros tiques;5
2819;F95.9;0;N;S;Tique NE;Tique não especificado;5
2820;F98;0;S;N;Outr transt comp emoc c/inicio inf adolesc;Outr transt comp emoc c/inicio inf adolesc;5
2821;F98.0;0;N;S;Enurese orig nao-organica;Enurese de origem não-orgânica;5
2822;F98.1;0;N;S;Encoprese orig nao-organica;Encoprese de origem não-orgânica;5
2823;F98.2;0;N;S;Transt de alimentacao na infancia;Transtorno de alimentação na infância;5
2824;F98.3;0;N;S;Pica do lactente ou da crianca;Pica do lactente ou da criança;5
2825;F98.4;0;N;S;Estereotipias motoras;Estereotipias motoras;5
2826;F98.5;0;N;S;Gagueira;Gagueira [tartamudez];5
2827;F98.6;0;N;S;Linguagem precipitada;Linguagem precipitada;5
2828;F98.8;0;N;S;Outr trans comp emoc espec c/inic inf adoles;Outros transtornos comportamentais e emocionais especificados com início habitualmente na infância ou adolescência;5
2829;F98.9;0;N;S;Transt comp emoc NE c/inicio infanc adolesc;Transtornos comportamentais e emocionais não especificados com início habitualmente na infância ou adolescência;5
2830;F99;0;S;S;Transt mental NE em outr parte;Transtorno mental não especificado em outra parte;5
2831;G00;0;S;N;Meningite bacter NCOP;Meningite bacter NCOP;5
2832;G00.0;0;N;S;Meningite p/Haemophilus;Meningite por Haemophilus;5
2833;G00.1;0;N;S;Meningite pneumococica;Meningite pneumocócica;5
2834;G00.2;0;N;S;Meningite estreptococica;Meningite estreptocócica;5
2835;G00.3;0;N;S;Meningite estafilococica;Meningite estafilocócica;5
2836;G00.8;0;N;S;Outr meningites bacter;Outras meningites bacterianas;5
2837;G00.9;0;N;S;Meningite bacter NE;Meningite bacteriana não especificada;5
2838;G01;*;S;S;Meningite em doenc bacter COP;Meningite em doenças bacterianas classificadas em outra parte;5
2839;G02;*;S;N;Meningite em outr doenc infecc e parasit COP;Meningite em outr doenc infecc e parasit COP;5
2840;G02.0;*;N;S;Meningite em doenc virais COP;Meningite em doenças virais classificadas em outra parte;5
2841;G02.1;*;N;S;Meningite em micoses;Meningite em micoses;5
2842;G02.8;*;N;S;Meningite em outr doenc infecc e parasit COP;Meningite em outras doenças infecciosas e parasitárias classificadas em outra parte;5
2843;G03;0;S;N;Meningite dev outr causas e a causas NE;Meningite dev outr causas e a causas NE;5
2844;G03.0;0;N;S;Meningite nao-piogenica;Meningite não-piogênica;5
2845;G03.1;0;N;S;Meningite cronica;Meningite crônica;5
2846;G03.2;0;N;S;Meningite recorrente benigna;Meningite recorrente benigna [Mollaret];5
2847;G03.8;0;N;S;Meningite dev outr causas espec;Meningite devida a outras causas especificadas;5
2848;G03.9;0;N;S;Meningite NE;Meningite não especificada;5
2849;G04;0;S;N;Encefalite mielite e encefalomielite;Encefalite mielite e encefalomielite;5
2850;G04.0;0;N;S;Encefalite aguda disseminada;Encefalite aguda disseminada;5
2851;G04.1;0;N;S;Paraplegia espastica tropical;Paraplegia espástica tropical;5
2852;G04.2;0;N;S;Meningoencefalite meningomielite bacter NCOP;Meningoencefalite e meningomielite bacterianas não classificadas em outra parte;5
